zip,default_state,county,county_state,state_abbreviation,county_code,zip_pop,zip_pop_in_county,n_counties,default_city
79364,TX,Lynn County,Texas,TX,48305,7135,0.013836478,4,Slaton
79366,TX,Lubbock County,Texas,TX,48303,1081,1,1,Ransom Canyon
79367,TX,Hockley County,Texas,TX,48219,602,1,1,Smyer
79369,TX,Lamb County,Texas,TX,48279,41,0,1,Spade
79370,TX,Crosby County,Texas,TX,48107,1217,0.152866242,2,Spur
79370,TX,Dickens County,Texas,TX,48125,1217,0.847133758,2,Spur
79371,TX,Bailey County,Texas,TX,48017,1464,0.184168013,2,Sudan
79371,TX,Lamb County,Texas,TX,48279,1464,0.815831987,2,Sudan
79372,TX,Hockley County,Texas,TX,48219,1472,1,1,Sundown
79373,TX,Lynn County,Texas,TX,48305,3021,0.99921875,2,Tahoka
79373,TX,Terry County,Texas,TX,48445,3021,0.00078125,2,Tahoka
79376,TX,Terry County,Texas,TX,48445,10,0.310344828,2,Tokio
79376,TX,Yoakum County,Texas,TX,48501,10,0.689655172,2,Tokio
79377,TX,Dawson County,Texas,TX,48115,294,1,1,Welch
79378,TX,Terry County,Texas,TX,48445,306,0,1,Wellman
79379,TX,Cochran County,Texas,TX,48079,680,0,1,Whiteface
79380,TX,Hockley County,Texas,TX,48219,89,0,1,Whitharral
79381,TX,Lubbock County,Texas,TX,48303,1457,0.001067236,2,Wilson
79381,TX,Lynn County,Texas,TX,48305,1457,0.998932764,2,Wilson
79382,TX,Hockley County,Texas,TX,48219,10300,0.002848191,2,Wolfforth
79382,TX,Lubbock County,Texas,TX,48303,10300,0.997151809,2,Wolfforth
79383,TX,Lynn County,Texas,TX,48305,47,0,1,New Home
79401,TX,Lubbock County,Texas,TX,48303,8641,1,1,Lubbock
79402,TX,Lubbock County,Texas,TX,48303,0,0,1,Lubbock
79403,TX,Lubbock County,Texas,TX,48303,15941,1,1,Lubbock
79404,TX,Lubbock County,Texas,TX,48303,8686,1,1,Lubbock
79406,TX,Lubbock County,Texas,TX,48303,7738,0,1,Lubbock
79407,TX,Hockley County,Texas,TX,48219,22467,0.034778349,2,Lubbock
79407,TX,Lubbock County,Texas,TX,48303,22467,0.965221651,2,Lubbock
79408,TX,Lubbock County,Texas,TX,48303,,1,1,Lubbock
79409,TX,Lubbock County,Texas,TX,48303,,1,1,Lubbock
79410,TX,Lubbock County,Texas,TX,48303,10425,1,1,Lubbock
79411,TX,Lubbock County,Texas,TX,48303,6380,1,1,Lubbock
79412,TX,Lubbock County,Texas,TX,48303,15275,1,1,Lubbock
79413,TX,Lubbock County,Texas,TX,48303,23464,1,1,Lubbock
79414,TX,Lubbock County,Texas,TX,48303,17471,1,1,Lubbock
79415,TX,Lubbock County,Texas,TX,48303,16765,1,1,Lubbock
79416,TX,Lubbock County,Texas,TX,48303,36461,1,1,Lubbock
79423,TX,Lubbock County,Texas,TX,48303,44357,0.998040218,2,Lubbock
79423,TX,Lynn County,Texas,TX,48305,44357,0.001959782,2,Lubbock
79424,TX,Lubbock County,Texas,TX,48303,52336,1,1,Lubbock
79430,TX,Lubbock County,Texas,TX,48303,,0,1,Lubbock
79452,TX,Lubbock County,Texas,TX,48303,,1,1,Lubbock
79453,TX,Lubbock County,Texas,TX,48303,,1,1,Lubbock
79464,TX,Lubbock County,Texas,TX,48303,,1,1,Lubbock
79490,TX,Lubbock County,Texas,TX,48303,,1,1,Lubbock
79491,TX,Lubbock County,Texas,TX,48303,,0,1,Lubbock
79493,TX,Lubbock County,Texas,TX,48303,,1,1,Lubbock
79499,TX,Lubbock County,Texas,TX,48303,,1,1,Lubbock
79501,TX,Jones County,Texas,TX,48253,2635,1,1,Anson
79502,TX,Stonewall County,Texas,TX,48433,1123,1,1,Aspermont
79503,TX,Haskell County,Texas,TX,48207,187,0.040650407,2,Avoca
79503,TX,Jones County,Texas,TX,48253,187,0.959349593,2,Avoca
79504,TX,Callahan County,Texas,TX,48059,2995,0.998813056,2,Baird
79504,TX,Shackelford County,Texas,TX,48417,2995,0.001186944,2,Baird
79505,TX,Knox County,Texas,TX,48275,236,1,1,Benjamin
79506,TX,Coke County,Texas,TX,48081,491,0.619469027,2,Blackwell
79506,TX,Nolan County,Texas,TX,48353,491,0.380530973,2,Blackwell
79508,TX,Taylor County,Texas,TX,48441,982,1,1,Buffalo Gap
79510,TX,Callahan County,Texas,TX,48059,8135,0.986004515,2,Clyde
79510,TX,Coleman County,Texas,TX,48083,8135,0.013995485,2,Clyde
79511,TX,Borden County,Texas,TX,48033,1739,0.18028169,2,Coahoma
79511,TX,Howard County,Texas,TX,48227,1739,0.81971831,2,Coahoma
79512,TX,Mitchell County,Texas,TX,48335,7672,0.99683908,2,Colorado City
79512,TX,Scurry County,Texas,TX,48415,7672,0.00316092,2,Colorado City
79516,TX,Scurry County,Texas,TX,48415,,0,1,Dunn
79517,TX,Borden County,Texas,TX,48033,114,0.328358209,2,Fluvanna
79517,TX,Scurry County,Texas,TX,48415,114,0.671641791,2,Fluvanna
79518,TX,Kent County,Texas,TX,48263,115,1,1,Girard
79519,TX,Coleman County,Texas,TX,48083,101,0.5625,3,Goldsboro
79519,TX,Runnels County,Texas,TX,48399,101,0.25,3,Goldsboro
79519,TX,Taylor County,Texas,TX,48441,101,0.1875,3,Goldsboro
79520,TX,Fisher County,Texas,TX,48151,2576,0.032312925,2,Hamlin
79520,TX,Jones County,Texas,TX,48253,2576,0.967687075,2,Hamlin
79521,TX,Haskell County,Texas,TX,48207,3470,0.999038924,2,Haskell
79521,TX,Jones County,Texas,TX,48253,3470,0.000961076,2,Haskell
79525,TX,Jones County,Texas,TX,48253,2926,1,1,Hawley
79526,TX,Fisher County,Texas,TX,48151,978,0.010752688,2,Hermleigh
79526,TX,Scurry County,Texas,TX,48415,978,0.989247312,2,Hermleigh
79527,TX,Borden County,Texas,TX,48033,179,0.184466019,2,Ira
79527,TX,Scurry County,Texas,TX,48415,179,0.815533981,2,Ira
79528,TX,Kent County,Texas,TX,48263,568,0.93129771,2,Jayton
79528,TX,Stonewall County,Texas,TX,48433,568,0.06870229,2,Jayton
79529,TX,Knox County,Texas,TX,48275,1052,1,1,Knox City
79530,TX,Runnels County,Texas,TX,48399,436,0.026490066,2,Lawn
79530,TX,Taylor County,Texas,TX,48441,436,0.973509934,2,Lawn
79532,TX,Mitchell County,Texas,TX,48335,1014,0.945205479,3,Loraine
79532,TX,Nolan County,Texas,TX,48353,1014,0.03652968,3,Loraine
79532,TX,Scurry County,Texas,TX,48415,1014,0.01826484,3,Loraine
79533,TX,Haskell County,Texas,TX,48207,525,0.058823529,3,Lueders
79533,TX,Jones County,Texas,TX,48253,525,0.77540107,3,Lueders
79533,TX,Shackelford County,Texas,TX,48417,525,0.165775401,3,Lueders
79534,TX,Fisher County,Texas,TX,48151,322,1,1,Mc Caulley
79535,TX,Nolan County,Texas,TX,48353,133,1,1,Maryneal
79536,TX,Jones County,Texas,TX,48253,6080,0.146341463,3,Merkel
79536,TX,Nolan County,Texas,TX,48353,6080,0.002586844,3,Merkel
79536,TX,Taylor County,Texas,TX,48441,6080,0.851071693,3,Merkel
79537,TX,Nolan County,Texas,TX,48353,60,1,1,Nolan
79538,TX,Coleman County,Texas,TX,48083,227,0.626666667,2,Novice
79538,TX,Runnels County,Texas,TX,48399,227,0.373333333,2,Novice
79539,TX,Haskell County,Texas,TX,48207,218,1,1,O Brien
79540,TX,Stonewall County,Texas,TX,48433,82,1,1,Old Glory
79541,TX,Callahan County,Texas,TX,48059,1432,0.040707965,2,Ovalo
79541,TX,Taylor County,Texas,TX,48441,1432,0.959292035,2,Ovalo
79543,TX,Fisher County,Texas,TX,48151,1138,1,1,Roby
79544,TX,Haskell County,Texas,TX,48207,440,1,1,Rochester
79545,TX,Fisher County,Texas,TX,48151,1778,0.022875817,4,Roscoe
79545,TX,Mitchell County,Texas,TX,48335,1778,0.003267974,4,Roscoe
79545,TX,Nolan County,Texas,TX,48353,1778,0.955882353,4,Roscoe
79545,TX,Scurry County,Texas,TX,48415,1778,0.017973856,4,Roscoe
79546,TX,Fisher County,Texas,TX,48151,1662,0.973591549,3,Rotan
79546,TX,Scurry County,Texas,TX,48415,1662,0.002640845,3,Rotan
79546,TX,Stonewall County,Texas,TX,48433,1662,0.023767606,3,Rotan
79547,TX,Haskell County,Texas,TX,48207,869,1,1,Rule
79548,TX,Haskell County,Texas,TX,48207,153,1,1,Rule
79549,TX,Kent County,Texas,TX,48263,15505,0.035956299,2,Snyder
79549,TX,Scurry County,Texas,TX,48415,15505,0.964043701,2,Snyder
79553,TX,Haskell County,Texas,TX,48207,3071,0.029265599,2,Stamford
79553,TX,Jones County,Texas,TX,48253,3071,0.970734401,2,Stamford
79556,TX,Fisher County,Texas,TX,48151,12593,0.03276557,2,Sweetwater
79556,TX,Nolan County,Texas,TX,48353,12593,0.96723443,2,Sweetwater
79560,TX,Fisher County,Texas,TX,48151,23,0.843137255,2,Sylvester
79560,TX,Jones County,Texas,TX,48253,23,0.156862745,2,Sylvester
79561,TX,Fisher County,Texas,TX,48151,556,0.071005917,4,Trent
79561,TX,Jones County,Texas,TX,48253,556,0.056213018,4,Trent
79561,TX,Nolan County,Texas,TX,48353,556,0.221893491,4,Trent
79561,TX,Taylor County,Texas,TX,48441,556,0.650887574,4,Trent
79562,TX,Taylor County,Texas,TX,48441,4567,1,1,Tuscola
79563,TX,Taylor County,Texas,TX,48441,925,1,1,Tye
79565,TX,Mitchell County,Texas,TX,48335,351,1,1,Westbrook
79566,TX,Runnels County,Texas,TX,48399,195,0.291428571,2,Wingate
79566,TX,Taylor County,Texas,TX,48441,195,0.708571429,2,Wingate
79567,TX,Runnels County,Texas,TX,48399,2924,0.979403794,2,Winters
79567,TX,Taylor County,Texas,TX,48441,2924,0.020596206,2,Winters
79601,TX,Callahan County,Texas,TX,48059,26917,0.019929551,4,Abilene
79601,TX,Jones County,Texas,TX,48253,26917,0.105951057,4,Abilene
79601,TX,Shackelford County,Texas,TX,48417,26917,0.016036337,4,Abilene
79601,TX,Taylor County,Texas,TX,48441,26917,0.858083055,4,Abilene
79602,TX,Callahan County,Texas,TX,48059,26588,0.024131746,2,Abilene
79602,TX,Taylor County,Texas,TX,48441,26588,0.975868254,2,Abilene
79603,TX,Taylor County,Texas,TX,48441,23876,1,1,Abilene
79604,TX,Taylor County,Texas,TX,48441,,1,1,Abilene
79605,TX,Taylor County,Texas,TX,48441,28257,1,1,Abilene
79606,TX,Taylor County,Texas,TX,48441,29428,1,1,Abilene
79607,TX,Taylor County,Texas,TX,48441,3636,1,1,Dyess Afb
79608,TX,Taylor County,Texas,TX,48441,,1,1,Abilene
79697,TX,Taylor County,Texas,TX,48441,,0,1,Abilene
79698,TX,Taylor County,Texas,TX,48441,,0,1,Abilene
79699,TX,Taylor County,Texas,TX,48441,121,0,1,Abilene
79701,TX,Midland County,Texas,TX,48329,27678,1,1,Midland
79702,TX,Midland County,Texas,TX,48329,,1,1,Midland
79703,TX,Midland County,Texas,TX,48329,20638,1,1,Midland
79704,TX,Midland County,Texas,TX,48329,,1,1,Midland
79705,TX,Martin County,Texas,TX,48317,44516,0.00042123,2,Midland
79705,TX,Midland County,Texas,TX,48329,44516,0.99957877,2,Midland
79706,TX,Midland County,Texas,TX,48329,32605,1,1,Midland
79707,TX,Ector County,Texas,TX,48135,39881,0.000314515,2,Midland
79707,TX,Midland County,Texas,TX,48329,39881,0.999685485,2,Midland
79708,TX,Midland County,Texas,TX,48329,,1,1,Midland
79710,TX,Midland County,Texas,TX,48329,,1,1,Midland
79711,TX,Midland County,Texas,TX,48329,,0,1,Midland
79712,TX,Midland County,Texas,TX,48329,,1,1,Midland
79713,TX,Borden County,Texas,TX,48033,962,0.010582011,2,Ackerly
79713,TX,Dawson County,Texas,TX,48115,962,0.989417989,2,Ackerly
79714,TX,Andrews County,Texas,TX,48003,18518,1,1,Andrews
79718,TX,Reeves County,Texas,TX,48389,589,1,1,Balmorhea
79719,TX,Ward County,Texas,TX,48475,193,1,1,Barstow
79720,TX,Glasscock County,Texas,TX,48173,30432,0.004062604,3,Big Spring
79720,TX,Howard County,Texas,TX,48227,30432,0.995804196,3,Big Spring
79720,TX,Martin County,Texas,TX,48317,30432,0.0001332,3,Big Spring
79730,TX,Pecos County,Texas,TX,48371,127,1,1,Coyanosa
79731,TX,Crane County,Texas,TX,48103,4319,1,1,Crane
79733,TX,Howard County,Texas,TX,48227,439,1,1,Forsan
79734,TX,Jeff Davis County,Texas,TX,48243,1616,1,1,Fort Davis
79735,TX,Pecos County,Texas,TX,48371,12962,0.999599198,2,Fort Stockton
79735,TX,Terrell County,Texas,TX,48443,12962,0.000400802,2,Fort Stockton
79738,TX,Borden County,Texas,TX,48033,426,1,1,Gail
79739,TX,Glasscock County,Texas,TX,48173,862,0.936567164,2,Garden City
79739,TX,Reagan County,Texas,TX,48383,862,0.063432836,2,Garden City
79740,TX,Pecos County,Texas,TX,48371,,1,1,Girvin
79741,TX,Ector County,Texas,TX,48135,215,1,1,Goldsmith
79742,TX,Ward County,Texas,TX,48475,593,1,1,Grandfalls
79743,TX,Pecos County,Texas,TX,48371,278,1,1,Imperial
79744,TX,Pecos County,Texas,TX,48371,1630,1,1,Iraan
79745,TX,Winkler County,Texas,TX,48495,6160,1,1,Kermit
79748,TX,Howard County,Texas,TX,48227,387,1,1,Knott
79749,TX,Martin County,Texas,TX,48317,557,1,1,Lenorah
79752,TX,Upton County,Texas,TX,48461,1880,1,1,Mc Camey
79754,TX,Loving County,Texas,TX,48301,54,0,1,Mentone
79755,TX,Upton County,Texas,TX,48461,37,1,1,Midkiff
79756,TX,Ward County,Texas,TX,48475,9558,1,1,Monahans
79758,TX,Ector County,Texas,TX,48135,2568,0.997493734,2,Gardendale
79758,TX,Midland County,Texas,TX,48329,2568,0.002506266,2,Gardendale
79759,TX,Ector County,Texas,TX,48135,0,1,1,Notrees
79760,TX,Ector County,Texas,TX,48135,,1,1,Odessa
79761,TX,Ector County,Texas,TX,48135,30243,1,1,Odessa
79762,TX,Ector County,Texas,TX,48135,40141,1,1,Odessa
79763,TX,Ector County,Texas,TX,48135,34878,1,1,Odessa
79764,TX,Ector County,Texas,TX,48135,26805,1,1,Odessa
79765,TX,Ector County,Texas,TX,48135,24125,0.679550199,2,Odessa
79765,TX,Midland County,Texas,TX,48329,24125,0.320449801,2,Odessa
79766,TX,Crane County,Texas,TX,48103,10712,0.008486239,3,Odessa
79766,TX,Ector County,Texas,TX,48135,10712,0.909174312,3,Odessa
79766,TX,Midland County,Texas,TX,48329,10712,0.08233945,3,Odessa
79768,TX,Ector County,Texas,TX,48135,,1,1,Odessa
79769,TX,Ector County,Texas,TX,48135,0,1,1,Odessa
79770,TX,Reeves County,Texas,TX,48389,0,1,1,Orla
79772,TX,Reeves County,Texas,TX,48389,12547,1,1,Pecos
79776,TX,Ector County,Texas,TX,48135,0,0,1,Penwell
79777,TX,Ward County,Texas,TX,48475,101,1,1,Pyote
79778,TX,Upton County,Texas,TX,48461,1299,1,1,Rankin
79780,TX,Reeves County,Texas,TX,48389,70,0,1,Saragosa
79781,TX,Pecos County,Texas,TX,48371,107,1,1,Sheffield
79782,TX,Martin County,Texas,TX,48317,3831,0.920389208,2,Stanton
79782,TX,Midland County,Texas,TX,48329,3831,0.079610792,2,Stanton
79783,TX,Martin County,Texas,TX,48317,46,1,1,Tarzan
79785,TX,Reeves County,Texas,TX,48389,34,1,1,Toyah
79788,TX,Ward County,Texas,TX,48475,789,0,1,Wickett
79789,TX,Winkler County,Texas,TX,48495,1380,1,1,Wink
79821,TX,El Paso County,Texas,TX,48141,6550,1,1,Anthony
79830,TX,Brewster County,Texas,TX,48043,7672,1,1,Alpine
79832,TX,Brewster County,Texas,TX,48043,233,0,1,Alpine
79834,TX,Brewster County,Texas,TX,48043,373,0,1,Big Bend National Park
79835,TX,El Paso County,Texas,TX,48141,12289,1,1,Canutillo
79836,TX,El Paso County,Texas,TX,48141,7481,1,1,Clint
79837,TX,Hudspeth County,Texas,TX,48229,203,1,1,Dell City
79838,TX,El Paso County,Texas,TX,48141,4813,1,1,Fabens
79839,TX,Hudspeth County,Texas,TX,48229,1163,1,1,Fort Hancock
79842,TX,Brewster County,Texas,TX,48043,273,1,1,Marathon
79843,TX,Presidio County,Texas,TX,48377,2578,1,1,Marfa
79845,TX,Presidio County,Texas,TX,48377,3326,1,1,Presidio
79846,TX,Presidio County,Texas,TX,48377,139,1,1,Redford
79847,TX,Culberson County,Texas,TX,48109,181,0.597510373,2,Salt Flat
79847,TX,Hudspeth County,Texas,TX,48229,181,0.402489627,2,Salt Flat
79848,TX,Terrell County,Texas,TX,48443,804,1,1,Sanderson
79849,TX,El Paso County,Texas,TX,48141,13582,1,1,San Elizario
79851,TX,Hudspeth County,Texas,TX,48229,1386,1,1,Sierra Blanca
79852,TX,Brewster County,Texas,TX,48043,614,1,1,Terlingua
79853,TX,El Paso County,Texas,TX,48141,2964,1,1,Tornillo
79854,TX,Jeff Davis County,Texas,TX,48243,124,1,1,Valentine
79855,TX,Culberson County,Texas,TX,48109,2159,1,1,Van Horn
79901,TX,El Paso County,Texas,TX,48141,8321,1,1,El Paso
79902,TX,El Paso County,Texas,TX,48141,18529,1,1,El Paso
79903,TX,El Paso County,Texas,TX,48141,15120,1,1,El Paso
79904,TX,El Paso County,Texas,TX,48141,33022,1,1,El Paso
79905,TX,El Paso County,Texas,TX,48141,22062,1,1,El Paso
79906,TX,El Paso County,Texas,TX,48141,6061,1,1,El Paso
79907,TX,El Paso County,Texas,TX,48141,47850,1,1,El Paso
79908,TX,El Paso County,Texas,TX,48141,4253,1,1,El Paso
79910,TX,El Paso County,Texas,TX,48141,,0,1,El Paso
79911,TX,El Paso County,Texas,TX,48141,9107,1,1,El Paso
79912,TX,El Paso County,Texas,TX,48141,79126,1,1,El Paso
79913,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79914,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79915,TX,El Paso County,Texas,TX,48141,34731,1,1,El Paso
79916,TX,El Paso County,Texas,TX,48141,3109,1,1,Fort Bliss
79917,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79918,TX,El Paso County,Texas,TX,48141,268,0,1,Fort Bliss
79922,TX,El Paso County,Texas,TX,48141,7162,1,1,El Paso
79923,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79924,TX,El Paso County,Texas,TX,48141,60399,1,1,El Paso
79925,TX,El Paso County,Texas,TX,48141,40241,1,1,El Paso
79926,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79927,TX,El Paso County,Texas,TX,48141,43126,1,1,El Paso
79928,TX,El Paso County,Texas,TX,48141,82792,1,1,El Paso
79929,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79930,TX,El Paso County,Texas,TX,48141,25484,1,1,El Paso
79931,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79932,TX,El Paso County,Texas,TX,48141,29524,1,1,El Paso
79934,TX,El Paso County,Texas,TX,48141,27347,1,1,El Paso
79935,TX,El Paso County,Texas,TX,48141,19073,1,1,El Paso
79936,TX,El Paso County,Texas,TX,48141,104427,1,1,El Paso
79937,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79938,TX,El Paso County,Texas,TX,48141,97851,0.992280025,2,El Paso
79938,TX,Hudspeth County,Texas,TX,48229,97851,0.007719975,2,El Paso
79940,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79941,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79942,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79943,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79944,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79945,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79946,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79947,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79948,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79949,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79950,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79951,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79952,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79953,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79954,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79955,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79968,TX,El Paso County,Texas,TX,48141,,0,1,El Paso
79995,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79996,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
79997,TX,El Paso County,Texas,TX,48141,,1,1,El Paso
80001,CO,Jefferson County,Colorado,CO,8059,,1,1,Arvada
80002,CO,Adams County,Colorado,CO,8001,20975,0.034049871,2,Arvada
80002,CO,Jefferson County,Colorado,CO,8059,20975,0.965950129,2,Arvada
80003,CO,Adams County,Colorado,CO,8001,35381,0.150625043,2,Arvada
80003,CO,Jefferson County,Colorado,CO,8059,35381,0.849374957,2,Arvada
80004,CO,Jefferson County,Colorado,CO,8059,34580,1,1,Arvada
80005,CO,Jefferson County,Colorado,CO,8059,28883,1,1,Arvada
80006,CO,Jefferson County,Colorado,CO,8059,,1,1,Arvada
80007,CO,Jefferson County,Colorado,CO,8059,18290,1,1,Arvada
80010,CO,Adams County,Colorado,CO,8001,42010,0.506397384,3,Aurora
80010,CO,Arapahoe County,Colorado,CO,8005,42010,0.478455448,3,Aurora
80010,CO,Denver County,Colorado,CO,8031,42010,0.015147169,3,Aurora
80011,CO,Adams County,Colorado,CO,8001,53334,0.373012989,2,Aurora
80011,CO,Arapahoe County,Colorado,CO,8005,53334,0.626987011,2,Aurora
80012,CO,Arapahoe County,Colorado,CO,8005,51389,0.990444643,2,Aurora
80012,CO,Denver County,Colorado,CO,8031,51389,0.009555357,2,Aurora
80013,CO,Arapahoe County,Colorado,CO,8005,74732,1,1,Aurora
80014,CO,Arapahoe County,Colorado,CO,8005,39277,0.890442225,2,Aurora
80014,CO,Denver County,Colorado,CO,8031,39277,0.109557775,2,Aurora
80015,CO,Arapahoe County,Colorado,CO,8005,72155,1,1,Aurora
80016,CO,Arapahoe County,Colorado,CO,8005,66479,0.927440092,2,Aurora
80016,CO,Douglas County,Colorado,CO,8035,66479,0.072559908,2,Aurora
80017,CO,Arapahoe County,Colorado,CO,8005,39553,1,1,Aurora
80018,CO,Arapahoe County,Colorado,CO,8005,17129,1,1,Aurora
80019,CO,Adams County,Colorado,CO,8001,6141,0.991851148,3,Aurora
80019,CO,Arapahoe County,Colorado,CO,8005,6141,0.000135814,3,Aurora
80019,CO,Denver County,Colorado,CO,8031,6141,0.008013038,3,Aurora
80020,CO,Adams County,Colorado,CO,8001,53589,4.36148E-05,4,Broomfield
80020,CO,Boulder County,Colorado,CO,8013,53589,0.003925331,4,Broomfield
80020,CO,Broomfield County,Colorado,CO,8014,53589,0.798717725,4,Broomfield
80020,CO,Jefferson County,Colorado,CO,8059,53589,0.197313329,4,Broomfield
80021,CO,Broomfield County,Colorado,CO,8014,35562,0.392392099,2,Broomfield
80021,CO,Jefferson County,Colorado,CO,8059,35562,0.607607901,2,Broomfield
80022,CO,Adams County,Colorado,CO,8001,59556,1,2,Commerce City
80022,CO,Denver County,Colorado,CO,8031,59556,0,2,Commerce City
80023,CO,Adams County,Colorado,CO,8001,26466,0.259180688,3,Broomfield
80023,CO,Broomfield County,Colorado,CO,8014,26466,0.740819312,3,Broomfield
80023,CO,Weld County,Colorado,CO,8123,26466,0,3,Broomfield
80024,CO,Adams County,Colorado,CO,8001,36,1,1,Dupont
80025,CO,Boulder County,Colorado,CO,8013,101,1,1,Eldorado Springs
80026,CO,Boulder County,Colorado,CO,8013,32549,0.999877511,2,Lafayette
80026,CO,Broomfield County,Colorado,CO,8014,32549,0.000122489,2,Lafayette
80027,CO,Boulder County,Colorado,CO,8013,33998,0.999879714,2,Louisville
80027,CO,Broomfield County,Colorado,CO,8014,33998,0.000120286,2,Louisville
80030,CO,Adams County,Colorado,CO,8001,15945,1,1,Westminster
80031,CO,Adams County,Colorado,CO,8001,36350,0.89756391,2,Westminster
80031,CO,Jefferson County,Colorado,CO,8059,36350,0.10243609,2,Westminster
80033,CO,Denver County,Colorado,CO,8031,26841,0,2,Wheat Ridge
80033,CO,Jefferson County,Colorado,CO,8059,26841,1,2,Wheat Ridge
80034,CO,Jefferson County,Colorado,CO,8059,,1,1,Wheat Ridge
80035,CO,Adams County,Colorado,CO,8001,,1,1,Westminster
80036,CO,Adams County,Colorado,CO,8001,,1,1,Westminster
80037,CO,Adams County,Colorado,CO,8001,,1,1,Commerce City
80038,CO,Broomfield County,Colorado,CO,8014,,1,1,Broomfield
80040,CO,Adams County,Colorado,CO,8001,,1,1,Aurora
80041,CO,Arapahoe County,Colorado,CO,8005,,1,1,Aurora
80042,CO,Adams County,Colorado,CO,8001,,1,1,Aurora
80044,CO,Arapahoe County,Colorado,CO,8005,,1,1,Aurora
80045,CO,Adams County,Colorado,CO,8001,1615,0.990196078,2,Aurora
80045,CO,Arapahoe County,Colorado,CO,8005,1615,0.009803922,2,Aurora
80046,CO,Arapahoe County,Colorado,CO,8005,,1,1,Aurora
80047,CO,Arapahoe County,Colorado,CO,8005,,1,1,Aurora
80101,CO,Elbert County,Colorado,CO,8039,449,1,1,Agate
80102,CO,Adams County,Colorado,CO,8001,5994,0.769677996,3,Bennett
80102,CO,Arapahoe County,Colorado,CO,8005,5994,0.211985689,3,Bennett
80102,CO,Elbert County,Colorado,CO,8039,5994,0.018336315,3,Bennett
80103,CO,Adams County,Colorado,CO,8001,3505,0.26984127,2,Byers
80103,CO,Arapahoe County,Colorado,CO,8005,3505,0.73015873,2,Byers
80104,CO,Douglas County,Colorado,CO,8035,36461,1,1,Castle Rock
80105,CO,Adams County,Colorado,CO,8001,2023,0.00922722,3,Deer Trail
80105,CO,Arapahoe County,Colorado,CO,8005,2023,0.722029988,3,Deer Trail
80105,CO,Elbert County,Colorado,CO,8039,2023,0.268742791,3,Deer Trail
80106,CO,Douglas County,Colorado,CO,8035,4450,0.033419023,3,Elbert
80106,CO,El Paso County,Colorado,CO,8041,4450,0.610282776,3,Elbert
80106,CO,Elbert County,Colorado,CO,8039,4450,0.356298201,3,Elbert
80107,CO,Elbert County,Colorado,CO,8039,14976,1,1,Elizabeth
80108,CO,Douglas County,Colorado,CO,8035,35485,1,1,Castle Rock
80109,CO,Douglas County,Colorado,CO,8035,27795,1,1,Castle Rock
80110,CO,Arapahoe County,Colorado,CO,8005,23775,0.951124777,2,Englewood
80110,CO,Denver County,Colorado,CO,8031,23775,0.048875223,2,Englewood
80111,CO,Arapahoe County,Colorado,CO,8005,31817,0.982197074,2,Englewood
80111,CO,Denver County,Colorado,CO,8031,31817,0.017802926,2,Englewood
80112,CO,Arapahoe County,Colorado,CO,8005,36687,0.805075416,2,Englewood
80112,CO,Douglas County,Colorado,CO,8035,36687,0.194924584,2,Englewood
80113,CO,Arapahoe County,Colorado,CO,8005,22619,0.999923943,2,Englewood
80113,CO,Denver County,Colorado,CO,8031,22619,7.60572E-05,2,Englewood
80116,CO,Douglas County,Colorado,CO,8035,5393,0.997703789,2,Franktown
80116,CO,Elbert County,Colorado,CO,8039,5393,0.002296211,2,Franktown
80117,CO,Elbert County,Colorado,CO,8039,2516,1,1,Kiowa
80118,CO,Douglas County,Colorado,CO,8035,5950,0.996240602,2,Larkspur
80118,CO,El Paso County,Colorado,CO,8041,5950,0.003759398,2,Larkspur
80120,CO,Arapahoe County,Colorado,CO,8005,29992,1,1,Littleton
80121,CO,Arapahoe County,Colorado,CO,8005,17929,1,1,Littleton
80122,CO,Arapahoe County,Colorado,CO,8005,31575,1,1,Littleton
